year,month,unit,name,cause,acres,county,longitude,latitude
2014,6,Fresno-Kings CAL FIRE,MORGAN,2 - Equipment Use,47.4239273071289,Fresno County,-119.52457179997387,37.00153110705219
2014,7,Butte CAL FIRE,WEB,2 - Equipment Use,377.8560485839844,Butte County,-121.66239827043907,39.97521018500213
2014,4,San Bernardino CAL FIRE,BRIDGES,14 - Unknown / Unidentified,113.4198989868164,Inyo County,-118.37548572007091,37.41140411075485
2014,9,Butte CAL FIRE,NELSON,11 - Powerline,336.0758972167969,Butte County,-121.91494266030956,39.55726655038763
2014,9,Mendocino CAL FIRE,NELSON,14 - Unknown / Unidentified,71.98068237304688,Mendocino County,-123.17237026724906,39.045754976951095
2014,7,Mendocino CAL FIRE,LODGE,1 - Lightning,12533.18359375,Mendocino County,-123.64850328019644,39.78305355225946
2014,7,Mendocino CAL FIRE,SHIMMINS,2 - Equipment Use,26.3686466217041,Mendocino County,-123.37206355436241,39.5216499337541
2014,7,Mendocino CAL FIRE,SPRING,14 - Unknown / Unidentified,20.75630760192871,Mendocino County,-123.66502767113613,39.98570225877261
2014,9,Madera - Mariposa CAL FIRE,BRIDGE FIRE,10 - Vehicle,270.06118774414057,Mariposa County,-119.73623509041285,37.4519414531525
2014,8,Madera - Mariposa CAL FIRE,JUNCTION FIRE,14 - Unknown / Unidentified,612.1556396484375,Madera County,-119.6384637849481,37.35002623785374
2014,9,Madera - Mariposa CAL FIRE,COURTNEY FIRE,5 - Debris,290.9411926269531,Madera County,-119.58587218825993,37.315326238348455
2014,6,Madera - Mariposa CAL FIRE,VALLEY FIRE,2 - Equipment Use,96.8938980102539,Mariposa County,-120.188004818933,37.598553071895545
2014,5,Madera - Mariposa CAL FIRE,HUNTER FIRE,14 - Unknown / Unidentified,690.9819946289062,Mariposa County,-120.22815595195749,37.64505774690632
2014,6,Madera - Mariposa CAL FIRE,HAIGH FIRE,5 - Debris,111.33193969726562,Mariposa County,-120.20799664133742,37.74969834737632
2014,1,San Luis Obispo CAL FIRE,TWITCHELL,11 - Powerline,21.944271087646484,Santa Barbara County,-120.34671716543578,34.99148090400211
2014,9,San Luis Obispo CAL FIRE,INDIANA,4 - Campfire,10.22690200805664,San Luis Obispo County,-120.52584093564484,35.01431773377274
2014,3,Monterey - San Benito CAL FIRE,ENCINAL,18 - Escaped Prescribed Burn,190.4011993408203,Monterey County,-121.44679765719137,36.66005913902947
2014,9,City of Weed Vol. Fire Dept.,BOLES,7 - Arson,516.2928466796875,Siskiyou County,-122.38188845021908,41.434924276219895
2014,9,Shasta - Trinity CAL FIRE,GULCH,10 - Vehicle,1374.7034912109375,Shasta County,-122.16497801791037,40.712818795956785
2014,8,Shasta - Trinity CAL FIRE,OREGON,10 - Vehicle,460.5652160644531,Trinity County,-122.95263654521284,40.74591593598157
2014,7,Shasta - Trinity CAL FIRE,BULLY,10 - Vehicle,12658.7412109375,Shasta County,-122.79048764070544,40.45863648838561
2014,6,Riverside CAL FIRE,MORONGO,14 - Unknown / Unidentified,19.59998321533203,Riverside County,-116.78445163540064,33.98542269141981
2014,6,Riverside CAL FIRE,GILLETTE,14 - Unknown / Unidentified,10.03414821624756,Riverside County,-117.3587137931188,33.64041155563939
2014,6,Riverside CAL FIRE,SANTA,10 - Vehicle,13.357481956481935,Riverside County,-117.16967115052276,33.49950890945039
2014,7,Riverside CAL FIRE,SABINA,14 - Unknown / Unidentified,77.76863861083984,Riverside County,-116.91790786993704,33.5931313943615
2014,6,Riverside CAL FIRE,BOGART,14 - Unknown / Unidentified,31.472810745239254,Riverside County,-116.94942900433786,33.987754042969364
2014,7,Shasta - Trinity CAL FIRE,CASSEL,9 - Miscellaneous,60.367713928222656,Shasta County,-121.55820751438898,40.95318290619928
2014,7,Shasta-Trinity National Forest,RAYS,1 - Lightning,20.8339958190918,Trinity County,-123.09503916051037,41.04886413179789
2014,9,Inyo National Forest,JUNE,2 - Equipment Use,45.368080139160156,Mono County,-119.08020196227852,37.769064021470214
2014,7,Sierra National Forest,FRENCH,4 - Campfire,13831.638671875,Madera County,-119.35529172378405,37.29802632852528
2014,1,Nevada - Yuba - Placer CAL FIRE,BREWER,10 - Vehicle,104.1804428100586,Placer County,-121.43690690183556,38.78933095260546
2014,1,Nevada - Yuba - Placer CAL FIRE,REEDY,5 - Debris,10.98302936553955,Yuba County,-121.40936011804085,39.26009838403282
2014,9,Nevada - Yuba - Placer CAL FIRE,DOGBAR,14 - Unknown / Unidentified,248.0787811279297,Nevada County,-121.0032362821686,39.12539754885217
2014,7,San Diego CAL FIRE,BANNER,14 - Unknown / Unidentified,177.78567504882812,San Diego County,-116.57692540523287,33.07892965749901
2014,5,San Diego CAL FIRE,HIGHWAY,14 - Unknown / Unidentified,441.0283508300781,San Diego County,-117.16357199995736,33.310087094699256
2014,8,San Diego CAL FIRE,BORDER_8,9 - Miscellaneous,12.002890586853027,San Diego County,-116.8986584947991,32.58940335492118
2014,7,San Diego CAL FIRE,WILDCAT_4,10 - Vehicle,24.78454780578613,San Diego County,-116.84304869067564,32.950244354030545
2014,9,Hoopa Valley Tribe,BALD HILL 3,10 - Vehicle,210.1771240234375,Humboldt County,-123.74198379288241,41.13482468916308
2014,5,San Diego CAL FIRE,COCOS,14 - Unknown / Unidentified,1994.7872314453125,San Diego County,-117.15089363805443,33.11287636523573
2014,9,Sacramento National Wildlife Refuge,TRACT 17,18 - Escaped Prescribed Burn,251.6172180175781,Glenn County,-122.18777776964188,39.42312123480728
2014,1,Sacramento National Wildlife Refuge,AFTON,14 - Unknown / Unidentified,17.01346206665039,Glenn County,-121.99343000417095,39.41308968227953
2014,4,Bitter Creek National Wildlife Refuge,SCHOOL,9 - Miscellaneous,223.77972412109372,Kern County,-119.40553899338155,34.92580745953051
2014,9,Lower Klamath National Wildlife Refuge,LOWER,2 - Equipment Use,12.562389373779295,Siskiyou County,-121.72582389368245,41.970853121070455
2014,3,Los Angeles County,PINE  FIRE,10 - Vehicle,117.04553985595705,Los Angeles County,-118.71963272959812,34.75783936322679
2014,5,San Diego CAL FIRE,BERNARDO,2 - Equipment Use,1331.42578125,San Diego County,-117.14886311461912,33.00091035539156
2014,5,San Diego CAL FIRE,RIVER,14 - Unknown / Unidentified,167.90695190429688,San Diego County,-117.28807450782298,33.250808893811524
2014,6,Nevada - Yuba - Placer CAL FIRE,MONUMENT,14 - Unknown / Unidentified,9.813629150390623,Yuba County,-121.39947166308805,39.22800952316773
2014,5,Nevada - Yuba - Placer CAL FIRE,PERIMERTER,5 - Debris,9.584885597229004,Nevada County,-121.27170101086315,39.04890151101544
2014,7,Nevada - Yuba - Placer CAL FIRE,IOWA,9 - Miscellaneous,14.229534149169922,Placer County,-120.92803549177059,39.10098490296549
2014,7,Nevada - Yuba - Placer CAL FIRE,HUTTO,14 - Unknown / Unidentified,48.72859191894531,Nevada County,-121.26529985472516,39.18781784259989
2014,7,Sonoma - Lake - Napa CAL FIRE,BUTTS,14 - Unknown / Unidentified,4297.349609375,Napa County,-122.44567163490343,38.694387842623726
2014,4,San Bernardino National Forest,ETIWANDA,9 - Miscellaneous,2141.8408203125,San Bernardino County,-117.54435740140428,34.16812139414293
2014,8,San Bernardino CAL FIRE,KEOUGH,14 - Unknown / Unidentified,18.159486770629886,Inyo County,-118.3577684618206,37.2500265671049
2014,7,Amador - El Dorado CAL FIRE,SAND,10 - Vehicle,4239.27197265625,El Dorado County,-120.78606213973934,38.574017339906064
2014,4,Shasta-Trinity National Forest,SODA,5 - Debris,10.934290885925293,Shasta County,-122.27612032183279,41.177814849251455
2014,10,Nevada - Yuba - Placer CAL FIRE,APPLEGATE,14 - Unknown / Unidentified,458.9754638671875,Placer County,-120.9652389466398,39.01511650081311
2014,9,Nevada - Yuba - Placer CAL FIRE,BREWER,14 - Unknown / Unidentified,16.122190475463867,Placer County,-121.41632066357876,38.895492610261215
2014,5,San Diego CAL FIRE,POINSETTIA,14 - Unknown / Unidentified,376.940185546875,San Diego County,-117.27683243580697,33.11183559017694
2014,2,CA Desert District - BLM,MINE,9 - Miscellaneous,19.093982696533203,Riverside County,-117.30300726818426,33.758566641283835
2014,1,Sierra National Forest,BALD ROCK,9 - Miscellaneous,13.865872383117676,Mariposa County,-119.7025903339587,37.47782616172695
2014,9,Stanislaus National Forest,MONTGOMERY,3 - Smoking,78.53194427490234,Mariposa County,-119.98640278026372,37.657536177831545
2014,7,Nevada - Yuba - Placer CAL FIRE,PFE,7 - Arson,7.304959774017334,Placer County,-121.36265665303176,38.727895388926505
2014,9,Tahoe National Forest,WALKER,9 - Miscellaneous,12.36422061920166,Yuba County,-121.06686143821443,39.41648620207225
2014,8,Tahoe National Forest,HIRSCHDALE,9 - Miscellaneous,81.86261749267578,Nevada County,-120.08684686500656,39.38876845932313
2014,7,Tahoe National Forest,ELEPHANT,1 - Lightning,21.23305320739746,Sierra County,-120.2153060030674,39.688704676572904
2014,10,San Bernardino National Forest,EAGLE CANYON,4 - Campfire,10.99211311340332,Riverside County,-116.57130837148857,33.78005832091219
2014,7,Klamath National Forest,LITTLE DEER,1 - Lightning,5499.70654296875,Siskiyou County,-122.10889179628235,41.673872596808856
2014,7,Klamath National Forest,BEAVER,1 - Lightning,32493.396484375,Siskiyou County,-122.8659488681108,41.88773840306304
2014,7,Klamath National Forest,LEEF,1 - Lightning,16.63961410522461,Siskiyou County,-122.9273769541577,41.245987256564455
2014,7,Klamath National Forest,LOG,1 - Lightning,3636.853271484375,Siskiyou County,-123.0449505609536,41.540457543373506
2014,7,Klamath National Forest,WHITES,1 - Lightning,33794.4375,Siskiyou County,-123.03673524325418,41.314619751817006
2014,8,Klamath National Forest,JACKSON,1 - Lightning,28.742876052856445,Siskiyou County,-123.33926223999536,41.859233793672416
2014,7,Tahoe National Forest,HARDING,1 - Lightning,63.1333999633789,Sierra County,-120.31602750028604,39.61539064636764
2014,8,Klamath National Forest,TIMS,1 - Lightning,13.167993545532227,Siskiyou County,-123.311470933679,41.896472239852685
2014,5,San Diego CAL FIRE,JACUMBA,10 - Vehicle,26.664447784423828,San Diego County,-116.22679496439129,32.66267677554771
2014,8,Klamath National Forest,SUTCLIFFE,1 - Lightning,26.32586479187012,Siskiyou County,-123.50658900412009,41.939416516099726
2014,6,CA Desert District - BLM,CONTOUR,9 - Miscellaneous,9.497060775756836,Riverside County,-117.08204326080316,33.81582563401452
2014,6,CA Desert District - BLM,SANDY VALLEY,14 - Unknown / Unidentified,21.24257469177246,San Bernardino County,-115.59243031307686,35.75742441159354
2014,7,Bakersfield District - BLM  (old),BODIE,1 - Lightning,93.04612731933594,Mono County,-119.04624238619186,38.154012681676974
2014,5,CA Desert District - BLM,BAILEY,10 - Vehicle,23.447206497192386,San Bernardino County,-115.56920498247256,35.472824524771795
2014,8,Kern National Wildlife Refuge,CORCORAN,14 - Unknown / Unidentified,116.9587173461914,Kern County,-119.63302160884524,35.71687646282617
2014,8,Klamath National Forest,FRYING PAN,1 - Lightning,133177.375,Siskiyou County,-123.20052937649626,41.70033194753446
2014,8,Klamath National Forest,KEMPER,1 - Lightning,173.4604949951172,Siskiyou County,-123.4353791473522,41.92803143131989
2014,8,Klamath National Forest,THOMPSON,1 - Lightning,16.552618026733402,Siskiyou County,-123.3705315073056,41.886465013302434
2014,9,Bakersfield District - BLM  (old),CONWAY,10 - Vehicle,46.14301300048828,Mono County,-119.17334943162665,38.06684029875369
2015,7,Six Rivers National Forest,GOBBLER,1 - Lightning,8305.0185546875,Trinity County,-123.44607795890549,40.34469501741759
2015,7,Six Rivers National Forest,PICKETT,1 - Lightning,11012.802734375,Trinity County,-123.37834301542652,40.35947531999602
2015,7,Six Rivers National Forest,EAST,1 - Lightning,1530.954833984375,Humboldt County,-123.45672416027159,40.99033512189135
2015,7,Six Rivers National Forest,GROVES,1 - Lightning,6803.03076171875,Trinity County,-123.45072266801844,40.96604475832547
2015,7,Six Rivers National Forest,LASSICS,1 - Lightning,18192.033203125,Trinity County,-123.53483142560614,40.324889109688975
2015,8,Six Rivers National Forest,PEAK,1 - Lightning,11524.46484375,Del Norte County,-123.77845187315235,41.59147212456685
2015,8,Six Rivers National Forest,SUMMIT,1 - Lightning,639.9177856445312,Del Norte County,-123.79201387620816,41.584686275704925
2015,7,Modoc National Forest,YELLOW,1 - Lightning,11.143682479858398,Siskiyou County,-121.6124309135611,41.74774653966862
2015,8,Six Rivers National Forest,COON,1 - Lightning,5682.626953125,Del Norte County,-123.95705918601088,41.76027464002609
2015,7,Six Rivers National Forest,BEAR,1 - Lightning,11616.880859375,Del Norte County,-123.72320586153948,41.83993303800021
2015,8,Six Rivers National Forest,NICKOWITZ,1 - Lightning,7576.04541015625,Del Norte County,-123.7467698527785,41.45367366645392
2015,8,San Bernardino National Forest,SCALES,2 - Equipment Use,45.73383331298828,San Bernardino County,-117.46752617330671,34.314202169310825
2015,8,Los Padres National Forest,CHORRO,2 - Equipment Use,273.81991577148443,Ventura County,-119.3289222160334,34.60431426785066
2015,9,Los Padres National Forest,BURSON,2 - Equipment Use,18.239377975463867,Ventura County,-118.87118014969559,34.47719563251386
2015,7,Six Rivers National Forest,TIERNEY,1 - Lightning,247.8911590576172,Humboldt County,-123.56080233624573,40.45342103617896
2015,7,Modoc National Forest,WHITE ,1 - Lightning,15.377846717834473,Modoc County,-120.87048883340401,41.917048909741006
2015,8,Six Rivers National Forest,FEEDER,1 - Lightning,897.9924926757812,Del Norte County,-123.8520921627969,41.58733238581532
2015,7,Six Rivers National Forest,CHANCE,1 - Lightning,160.0666046142578,Humboldt County,-123.59293653956387,40.674040148610096
2015,6,Plumas National Forest,WARD,14 - Unknown / Unidentified,129.28553771972656,Plumas County,-120.69394242125271,40.048120904641884
2015,7,Six Rivers National Forest,BLAKE,1 - Lightning,11439.251953125,Humboldt County,-123.59473132427465,40.6364368427316
2015,7,Shasta-Trinity National Forest,BLUE,1 - Lightning,2828.0283203125,Trinity County,-123.18907332156016,40.39407261339056
2015,8,Modoc National Forest,TWIN,1 - Lightning,67.93944549560547,Modoc County,-121.39800740391905,41.750285216473614
2015,7,Shasta-Trinity National Forest,TELEPHONE,1 - Lightning,54.82917785644531,Trinity County,-123.13578790540008,40.42392200348787
2015,7,Shasta-Trinity National Forest,DEER SHA,1 - Lightning,8.535202980041504,Trinity County,-123.15451385597542,40.43565701989903
2015,7,Shasta-Trinity National Forest,BIG FOOT,1 - Lightning,25.13738822937012,Trinity County,-123.14085652428372,40.60693364445029
2015,7,Shasta-Trinity National Forest,DOG,1 - Lightning,3276.482421875,Trinity County,-123.09710672306672,40.626714583994
2015,7,Shasta-Trinity National Forest,RASPBERRY,1 - Lightning,39.76296997070313,Trinity County,-123.1112021204982,40.20807443452255
2015,7,Six Rivers National Forest,BUCK,1 - Lightning,1420.4796142578125,Humboldt County,-123.5539651661822,40.439807012500474
2015,7,Shasta-Trinity National Forest,PROSPECT,1 - Lightning,24.278818130493164,Trinity County,-123.11591945208728,40.274017729895185
2015,7,Six Rivers National Forest,PAW,1 - Lightning,10.24000072479248,Del Norte County,-123.69860341912823,41.75732844140105
2015,6,Six Rivers National Forest,DEVIL,1 - Lightning,20.12850952148437,Del Norte County,-123.86709099571873,41.783698455696076
2015,7,Sequoia National Forest,LIGHTNING,9 - Miscellaneous,31.732036590576172,Kern County,-118.74600862517885,35.479328880371085
2015,5,Sequoia National Forest,FISH,4 - Campfire,20.865015029907227,Tulare County,-118.46055302678228,35.816182611330156
2015,7,Sequoia National Forest,GREY,1 - Lightning,19.448772430419922,Tulare County,-118.51051000243307,36.19766393828865
2015,7,Sequoia National Forest,CABIN SEQ,1 - Lightning,6996.18603515625,Tulare County,-118.55883911994816,36.25977798144075
2015,7,Six Rivers National Forest,CASTLE 1,1 - Lightning,662.1591186523438,Trinity County,-123.48955745449601,40.727041744521024
2015,2,Plumas National Forest,SPRING GARDEN,5 - Debris,15.840184211730955,Plumas County,-120.74975978403243,39.932411955456146
2015,7,Modoc National Forest,COLD ,1 - Lightning,14.211692810058596,Modoc County,-120.33901545088548,41.80056226028931
2015,5,San Bernardino National Forest,SAN GORGONIO,9 - Miscellaneous,9.836316108703613,San Bernardino County,-116.78325510307123,34.120396112993056
2015,2,Eldorado National Forest,MEADOW,5 - Debris,22.06200408935547,El Dorado County,-120.37193984132831,38.97534482547281
2015,9,Angeles National Forest,MORRIS,9 - Miscellaneous,9.719396591186523,Los Angeles County,-117.86502083993277,34.19503579506979
2015,8,Angeles National Forest,SHINN,4 - Campfire,11.242807388305664,San Bernardino County,-117.670672120164,34.17498647767752
2015,10,Angeles National Forest,RANCH,2 - Equipment Use,10.503750801086426,Los Angeles County,-118.67578932678964,34.55993801823092
2015,8,Angeles National Forest,FIVE,2 - Equipment Use,24.544050216674805,Los Angeles County,-118.67198383911358,34.55846165717688
2015,6,San Bernardino National Forest,GREEN,9 - Miscellaneous,3.3707115650177,San Bernardino County,-117.02655344938714,34.28026130186064
2015,6,San Bernardino National Forest,STERLING,9 - Miscellaneous,118.02511596679688,San Bernardino County,-117.23881067571352,34.16491230466642
2015,7,Cleveland National Forest,CUTCA,1 - Lightning,150.41796875,San Diego County,-116.8644220779147,33.384403320174236
2015,8,Angeles National Forest,WARM,7 - Arson,270.02169799804693,Los Angeles County,-118.56790742407313,34.60716564471148
2015,8,San Bernardino National Forest,SUMMIT3,9 - Miscellaneous,55.59500122070313,San Bernardino County,-116.9023654220016,34.23299372311451
2015,7,San Bernardino National Forest,NORTH,9 - Miscellaneous,4249.09326171875,San Bernardino County,-117.47548530253842,34.373727440010626
2015,6,Sierra National Forest,SKY,2 - Equipment Use,498.920654296875,Madera County,-119.59084127591814,37.39571392270131
2015,8,Sierra National Forest,MUSIC,9 - Miscellaneous,32.645076751708984,Fresno County,-119.36720783278912,37.123269695751056
2015,7,Stanislaus National Forest,RESERVOIR,1 - Lightning,25.063810348510746,Tuolumne County,-119.93291680866292,38.33563612748697
2015,3,Stanislaus National Forest,STONY GULCH ,9 - Miscellaneous,6.594721794128418,Tuolumne County,-120.31276039077144,38.14549764929507
2015,4,Stanislaus National Forest,TWO MILE ,5 - Debris,7.511981964111327,Tuolumne County,-120.09256959841076,38.045662254752116
2015,7,Shasta-Trinity National Forest,RAIL,1 - Lightning,8669.771484375,Trinity County,-123.11487921969976,40.495242492179415
2015,6,San Bernardino National Forest,LAKE,9 - Miscellaneous,31284.44140625,San Bernardino County,-116.75998133524429,34.144134077376435
2015,7,Modoc National Forest,MASON ,1 - Lightning,43.27317810058594,Modoc County,-121.24803185510044,41.87633544841322
2015,8,Angeles National Forest,CABIN,9 - Miscellaneous,1461.8443603515625,Los Angeles County,-117.84399381346756,34.26763975976159
2015,7,Yosemite National Park,WHITE CASCADE,1 - Lightning,50.73342895507813,Tuolumne County,-119.39718651407937,37.91489998580324
2015,1,Eldorado National Forest,MCOULLOH,5 - Debris,35.28004837036133,Placer County,-120.62937228459916,38.96866428686185
2015,1,Eldorado National Forest,TANNER,5 - Debris,44.54500198364258,Placer County,-120.5887632311659,39.010827921261615
2015,6,Mendocino National Forest,SAN HEDRIN,5 - Debris,22.484886169433594,Mendocino County,-123.07502341448885,39.48494615699453
2015,7,Tuolumne - Calaveras CAL FIRE,BIG CREEK,5 - Debris,204.3926696777344,Tuolumne County,-120.13948417059069,37.815710036762425
2015,9,Fresno-Kings CAL FIRE,CREEK,14 - Unknown / Unidentified,137.32569885253906,Fresno County,-119.17418719135622,36.690939056746906
2015,7,Mendocino National Forest,ETSEL,1 - Lightning,32.09718704223633,Mendocino County,-123.00754943386828,39.629474642932074
2015,8,Mendocino National Forest,BOARDMAN 2,1 - Lightning,94.74877166748048,Lake County,-122.87864077782828,39.465569530683716
2015,7,Angeles National Forest,PINES,9 - Miscellaneous,174.94064331054688,Los Angeles County,-117.68159435096727,34.38526677251594
2015,8,Mendocino National Forest,DEER,1 - Lightning,97.55207824707031,Lake County,-122.86972221383414,39.27788340691447
2015,6,Sequoia - Kings Canyon NP,BIG FIVE,1 - Lightning,264.56982421875,Tulare County,-118.49079746680832,36.47696030369879
2015,10,Sequoia - Kings Canyon NP,BURNT,1 - Lightning,160.72991943359375,Fresno County,-118.74510920012119,36.942088624960256
2015,7,Yosemite National Park,DARK,1 - Lightning,37.99809265136719,Mariposa County,-119.61961314176052,37.844623509642
2015,7,Yosemite National Park,TENAYA,1 - Lightning,408.9148254394531,Mariposa County,-119.57113089997736,37.77884984681779
2015,7,Yosemite National Park,MIDDLE,1 - Lightning,324.7684020996094,Tuolumne County,-119.68916014943092,37.85323057709971
2015,8,Yosemite National Park,CATHEDRAL,1 - Lightning,40.12074279785156,Mariposa County,-119.41689334898598,37.85250923226456
2015,10,Yosemite National Park,BRIDAL VEIL,1 - Lightning,38.40898895263672,Mariposa County,-119.64123891004536,37.706099245389055
2015,7,Sierra National Forest,ROUGH,1 - Lightning,151546.8125,Fresno County,-118.92203760158031,36.840937927564624
2015,7,Shasta-Trinity National Forest,GARDEN,1 - Lightning,0.03171027451753616,Trinity County,-123.13719589876685,40.453343991198416
2015,12,Ventura County,SOLIMAR,11 - Powerline,1287.38818359375,Ventura County,-119.33990068544563,34.30387233284497
2015,7,Shasta-Trinity National Forest,SHEILL,1 - Lightning,15390.6484375,Trinity County,-123.02411869759199,40.45164238642417
2015,12,Ventura County,ARROYO,14 - Unknown / Unidentified,0.09117374569177628,Ventura County,-119.22683310111172,34.28720338682969
2015,12,Ventura County,SHELL,14 - Unknown / Unidentified,2.423996686935425,Ventura County,-119.0976257369515,34.31408563462232
2015,9,Ventura County,OJAI,14 - Unknown / Unidentified,0.0026118096429854627,Ventura County,-119.13474495636645,34.445327345331066
2015,7,Ventura County,BROOKS,14 - Unknown / Unidentified,2.9219982624053955,Ventura County,-119.2978210024948,34.34091143091529
2015,7,Ventura County,MAIN,14 - Unknown / Unidentified,0.13575756549835205,Ventura County,-119.31040434353883,34.279911959252594
2015,7,Ventura County,SOUTH,14 - Unknown / Unidentified,0.2600781321525574,Ventura County,-119.06597558597768,34.333047347913165
2015,8,Ventura County,MOORPARK,14 - Unknown / Unidentified,2.079408407211304,Ventura County,-118.86571207729494,34.25401838306524
2015,10,Yosemite National Park,SNOW,4 - Campfire,0.10080768167972563,Mariposa County,-119.53979329498573,37.791634754050854
2015,7,Ventura County,TOLAND,14 - Unknown / Unidentified,3.0320029258728027,Ventura County,-118.99797569468521,34.370170836044174
2015,6,Ventura County,FARIA,14 - Unknown / Unidentified,0.9901723861694336,Ventura County,-119.3941525239565,34.32473935884171
2015,8,Ventura County,DOUGH,14 - Unknown / Unidentified,2.1606395244598393,Ventura County,-118.8937119724125,34.464413656719735
2015,5,Ventura County,POTRERO,14 - Unknown / Unidentified,2.543278455734253,Ventura County,-118.87413569300827,34.144642085955034
2015,5,Ventura County,VICTORIA,14 - Unknown / Unidentified,0.5681427717208862,Ventura County,-119.21735073319869,34.23677179877907
2015,9,Tuolumne - Calaveras CAL FIRE,OAK FLAT,14 - Unknown / Unidentified,107.90328979492188,Tuolumne County,-120.30450427615013,38.04548109910529
2015,8,Inyo National Forest,WALKER,9 - Miscellaneous,3815.8857421875,Mono County,-119.15428148080288,37.89980552163614
2015,7,Modoc National Forest,FROG,1 - Lightning,4862.16455078125,Modoc County,-121.3891555129458,41.41300022611264
2015,7,Humbolt-Toiyabe National Forest,WASHINGTON,1 - Lightning,17779.5390625,Alpine County,-119.7077271613722,38.64382091480513
2015,8,Hoopa Valley Tribe,DEER HORN 2,1 - Lightning,86.16431427001953,Humboldt County,-123.6738304095261,41.17805860829382
2015,10,Yosemite National Park,MONO,1 - Lightning,0.10080937296152116,Mariposa County,-119.54529666921366,37.67099475923752
2015,5,Point Reyes National Seashore,POPLAR,14 - Unknown / Unidentified,3.5547771453857417,Marin County,-122.71635526976824,37.90251754231143
2015,9,Santa Monica Mtns National Recreation Area,LATIGO 1,14 - Unknown / Unidentified,0.6882940530776978,Los Angeles County,-118.80781340082984,34.08821921144973
2015,10,Santa Monica Mtns National Recreation Area,MUREAU,1 - Lightning,0.4854267537593842,Los Angeles County,-118.67849209583493,34.15131818177945
2015,9,Santa Monica Mtns National Recreation Area,RAMBLA,14 - Unknown / Unidentified,0.485351949930191,Los Angeles County,-118.64544508737104,34.0508271116459
2015,7,Santa Monica Mtns National Recreation Area,COUNTRY CLUB,14 - Unknown / Unidentified,0.09397751092910768,Los Angeles County,-118.6636985406588,34.13623900640702
2015,6,Santa Monica Mtns National Recreation Area,MALIBU,14 - Unknown / Unidentified,5.392848014831543,Los Angeles County,-118.69581928152388,34.063857538815704
2015,9,Santa Monica Mtns National Recreation Area,LATIGO 2,14 - Unknown / Unidentified,1.5215169191360474,Los Angeles County,-118.7694191117515,34.03823509664688
2015,11,Santa Monica Mtns National Recreation Area,POTRERO 2,14 - Unknown / Unidentified,43.49678802490234,Ventura County,-118.87274565605809,34.160423175668555
2015,7,Yosemite National Park,INDIAN CANYON,1 - Lightning,4.131937026977538,Mariposa County,-119.5858144817798,37.77549770788337
2015,4,Santa Monica Mtns National Recreation Area,TOPANGA CYN,10 - Vehicle,0.1522151082754135,Los Angeles County,-118.58499468722326,34.061117625675585
2015,4,Santa Monica Mtns National Recreation Area,GRAND VIEW,10 - Vehicle,0.09397248923778534,Los Angeles County,-118.59604827743988,34.079633769198715
2015,11,Santa Monica Mtns National Recreation Area,PALISADES,14 - Unknown / Unidentified,0.4536636173725128,Los Angeles County,-118.52825765171892,34.03432311922399
2015,11,Santa Monica Mtns National Recreation Area,NEWTON,5 - Debris,0.09396015852689744,Los Angeles County,-118.79590935341352,34.08363381990571
2015,10,Santa Monica Mtns National Recreation Area,AGOURA,9 - Miscellaneous,0.0939730703830719,Los Angeles County,-118.76070800490088,34.14320359151644
2015,4,Santa Monica Mtns National Recreation Area,DUME,10 - Vehicle,1.4795076847076416,Los Angeles County,-118.80795223157995,34.06791070607589
2015,5,Santa Monica Mtns National Recreation Area,CALABASAS,9 - Miscellaneous,0.4854355156421661,Los Angeles County,-118.63012615929195,34.13948307627222
2015,7,Yosemite National Park,DEERLICK,1 - Lightning,0.10079487413167952,Mariposa County,-119.68741338514076,37.585595516311045
2015,7,Santa Monica Mtns National Recreation Area,WENDY,8 - Playing with fire,0.09396258741617204,Ventura County,-118.9494719268923,34.154301849753416
2015,7,Shasta-Trinity National Forest,PEAK SHA,1 - Lightning,6273.94921875,Trinity County,-123.20236269298991,40.49735136572923
2015,7,Klamath National Forest,FIVEMILE,1 - Lightning,62.04475021362305,Siskiyou County,-123.52393432354151,41.75288768321153
2015,8,Klamath National Forest,PRARIE,9 - Miscellaneous,67.95409393310547,Siskiyou County,-121.87236348758024,41.6348099153461
2015,7,Shasta-Trinity National Forest,YORK,1 - Lightning,243.6705780029297,Trinity County,-123.43979329088512,40.76561509285449
2015,7,Shasta-Trinity National Forest,MILL,1 - Lightning,72.60193634033203,Trinity County,-123.445814919978,40.761384446518
2015,7,Shasta-Trinity National Forest,HIDDEN,1 - Lightning,11.045642852783203,Trinity County,-123.48696846883381,40.77650442956056
2015,7,Shasta-Trinity National Forest,SPRINGER,1 - Lightning,0.4899829626083374,Trinity County,-123.42515264861295,40.69013823845506
2015,6,Shasta-Trinity National Forest,CASTLE,4 - Campfire,14253.951171875,Trinity County,-123.46662609620363,40.691293269542044
2015,7,Shasta-Trinity National Forest,PATTISON,1 - Lightning,12916.572265625,Trinity County,-123.386158138676,40.663756371117465
2015,7,Shasta-Trinity National Forest,PELLETREAU,1 - Lightning,4109.5390625,Trinity County,-123.47024495929729,40.582386159488394
2015,7,Shasta-Trinity National Forest,OLSEN,1 - Lightning,400.20111083984375,Trinity County,-123.42417262129558,40.729609460816974
